MSOA code,house price
E02003056,199000 
E02003057,284000 
E02003058,227500 
E02003059,248000 
E02003060,245000 
E02003061,212000 
E02003062,191500 
E02003063,260250 
E02003064,185000 
E02006887,217500 
E02006888,272500 
E02006889,215000 
E02006890,271900 
E02004600,212250 
E02004601,341248 
E02004602,205000 
E02004603,213500 
E02004604,181500 
E02004605,205000 
E02004606,242500 
E02004607,265000 
E02004608,299950 
E02004609,256000 
E02004610,350000 
E02004611,319995 
E02004612,265000 
E02004613,488000 
E02004614,450000 
E02003931,262850 
E02003932,300000 
E02003933,242500 
E02003934,245000 
E02003935,176975 
E02003936,247500 
E02003937,462500 
E02003938,400000 
E02003939,295000 
E02003892,225000 
E02003940,285000 
E02003893,205000 
E02003894,185000 
E02003941,191000 
E02003942,165000 
E02003895,187750 
E02003896,166500 
E02003952,255000 
E02003953,189000 
E02003954,248750 
E02003955,235000 
E02003897,250000 
E02003898,300000 
E02003956,179950 
E02003899,180000 
E02003900,190500 
E02003957,167475 
E02003901,235500 
E02003902,156000 
E02003958,165000 
E02003959,175500 
E02003905,275000 
E02003906,270000 
E02003903,192500 
E02003960,240000 
E02003961,224125 
E02003904,225000 
E02003962,175000 
E02003963,175000 
E02003907,285000 
E02003964,272950 
E02003908,250000 
E02003909,230000 
E02003910,256500 
E02003918,210000 
E02003919,152000 
E02003911,316500 
E02003912,287500 
E02003920,203998 
E02003921,219000 
E02003922,193500 
E02003923,159000 
E02003924,149975 
E02003943,327500 
E02003925,177500 
E02003913,427500 
E02003944,219950 
E02003945,310000 
E02003926,235000 
E02003914,212500 
E02003946,262500 
E02003915,255000 
E02003916,345000 
E02003917,272500 
E02003947,240000 
E02003927,280000 
E02003948,210000 
E02003949,181000 
E02003950,221750 
E02003951,235000 
E02003928,200000 
E02003929,294000 
E02003930,276500 
E02004615,420000 
E02004616,334299 
E02004617,371125 
E02004618,481000 
E02004619,482500 
E02004620,300000 
E02004621,250000 
E02004622,283500 
E02004623,395000 
E02004624,362500 
E02004625,330000 
E02004243,317505 
E02004244,335000 
E02004245,385000 
E02004246,475000 
E02004247,492500 
E02004248,304000 
E02004249,390000 
E02004250,330000 
E02004251,339500 
E02004252,295000 
E02004253,390000 
E02004254,350000 
E02004255,237500 
E02004256,265000 
E02004257,225995 
E02004258,257500 
E02004259,367250 
E02004260,314995 
E02004261,235000 
E02004262,320000 
E02004263,330000 
E02004264,269250 
E02004265,290000 
E02004266,287500 
E02004267,427500 
E02004268,299500 
E02004269,284000 
E02004270,300000 
E02004271,300000 
E02004272,310000 
E02004273,375500 
E02004274,266500 
E02004275,340000 
E02004276,255000 
E02004277,285000 
E02004278,265000 
E02004279,285000 
E02004280,285000 
E02004281,205000 
E02004282,300000 
E02004283,272500 
E02004284,180000 
E02004285,226000 
E02004286,240000 
E02004287,226000 
E02004288,176500 
E02004289,187000 
E02004129,297000 
E02004130,198750 
E02004131,225000 
E02004132,289000 
E02004133,219475 
E02004134,262000 
E02004135,335000 
E02004136,341500 
E02004137,430000 
E02004138,255000 
E02004139,390000 
E02004140,320000 
E02004141,342000 
E02004142,402500 
E02004143,248975 
E02004144,293725 
E02004145,348000 
E02004146,237000 
E02004147,197500 
E02004148,256725 
E02004149,318250 
E02004150,220000 
E02004151,277210 
E02004152,240000 
E02004153,195000 
E02004154,259500 
E02004155,217750 
E02004156,200000 
E02004157,320000 
E02004158,222500 
E02004159,262995 
E02004160,250000 
E02004161,192700 
E02004162,221500 
E02004163,345000 
E02004626,332000 
E02004627,207000 
E02004628,213250 
E02004629,178000 
E02004630,275000 
E02004631,260000 
E02004632,210000 
E02004633,237500 
E02004634,229475 
E02004635,349950 
E02004636,240000 
E02004637,199975 
E02004638,244250 
E02004639,173000 
E02004640,133000 
E02004641,235000 
E02004642,190000 
E02004643,161000 
E02004644,200000 
E02004645,234000 
E02004646,170000 
E02004647,211000 
E02004648,185000 
E02004649,186000 
E02004650,213500 
E02006781,373750 
E02006047,310000 
E02006048,281000 
E02006049,265000 
E02006050,260000 
E02006051,345000 
E02006052,248500 
E02006053,263250 
E02006054,265000 
E02006055,205000 
E02006056,285000 
E02006057,220000 
E02006058,269225 
E02006059,385000 
E02006060,212000 
E02004164,302500 
E02004165,240000 
E02004166,278000 
E02004167,173250 
E02004168,175000 
E02004169,256250 
E02004170,205000 
E02004171,259498 
E02004172,275000 
E02004173,285000 
E02004174,222498 
E02004175,188000 
E02004176,230000 
E02004177,182500 
E02004178,385000 
E02004179,279998 
E02004180,294975 
E02004181,194250 
E02004182,178250 
E02004183,239000 
E02004184,185000 
E02004185,288000 
E02004186,269995 
E02004187,248450 
E02004188,247625 
E02003065,302500 
E02003066,400000 
E02003067,327000 
E02003068,310000 
E02003069,352500 
E02003070,430000 
E02003071,268975 
E02003072,287750 
E02003073,370000 
E02003074,252750 
E02003075,485000 
E02003076,320500 
E02003077,357500 
E02003078,295000 
E02003079,210000 
E02003080,206000 
E02003081,245000 
E02003082,150000 
E02003084,160000 
E02003085,155000 
E02003086,205000 
E02003087,239000 
E02003088,372500 
E02003089,220000 
E02006845,210000 
E02006846,205000 
E02003122,259000 
E02003123,137750 
E02003124,135250 
E02003125,147000 
E02003126,198500 
E02003127,150000 
E02003128,181950 
E02003129,237500 
E02003130,140000 
E02003131,156000 
E02003132,175500 
E02003133,185000 
E02003134,150000 
E02003135,131500 
E02003136,201750 
E02003137,281250 
E02003138,218750 
E02003139,229995 
E02003140,207000 
E02003141,140000 
E02003142,147000 
E02003143,175000 
E02003144,174000 
E02003145,183000 
E02003146,165000 
E02003147,135000 
E02003148,123750 
E02003149,140000 
E02003150,168000 
E02003151,292500 
E02003152,226000 
E02003153,200000 
E02006061,282200 
E02006062,254725 
E02006063,450000 
E02006064,194500 
E02006065,205000 
E02006066,235000 
E02006067,252500 
E02006068,156000 
E02006069,153750 
E02006070,188995 
E02006071,260000 
E02006072,300000 
E02006073,144000 
E02006074,208475 
E02006099,235000 
E02006100,272995 
E02006101,250000 
E02006102,174500 
E02006103,305000 
E02006104,220000 
E02006105,175000 
E02006106,218000 
E02006107,182500 
E02006108,191250 
E02006109,268750 
E02006110,200000 
E02006111,245250 
E02006112,325000 
E02006113,195000 
E02006114,275000 
E02006115,215000 
E02006116,342500 
E02006117,302475 
E02003090,335000 
E02003091,270000 
E02003092,385000 
E02003093,400000 
E02003094,310998 
E02003095,308498 
E02003096,210000 
E02003097,325000 
E02003098,261000 
E02003099,220000 
E02003100,231998 
E02003101,245000 
E02003102,348000 
E02003103,220000 
E02003104,251000 
E02003105,342500 
E02003106,336750 
E02003107,252000 
E02003108,292495 
E02003109,340000 
E02003110,305500 
E02003111,305000 
E02003112,250000 
E02003113,415000 
E02003114,252475 
E02003115,225000 
E02003116,230000 
E02003117,232500 
E02003118,244500 
E02003119,245750 
E02003120,303150 
E02003121,280498 
E02004189,192500 
E02004190,285000 
E02004191,315000 
E02004192,300000 
E02004193,223000 
E02004194,320000 
E02004195,294500 
E02004196,340000 
E02004197,315000 
E02004198,248000 
E02004199,325000 
E02004200,447500 
E02006075,327500 
E02006076,280000 
E02006077,285000 
E02006078,245000 
E02006079,217500 
E02006080,246000 
E02006081,255000 
E02006082,227000 
E02006083,197500 
E02006084,287000 
E02006085,198000 
E02006086,230000 
E02006087,164999 
E02006088,171000 
E02006089,135000 
E02006090,190000 
E02006091,262500 
E02006092,240000 
E02006093,244975 
E02006094,236250 
E02006095,191000 
E02006096,210000 
E02006097,184000 
E02006098,321000 
E02004651,257000 
E02004652,575000 
E02004653,327500 
E02004654,230000 
E02004655,213000 
E02004656,225000 
E02004657,265975 
E02004658,243250 
E02004659,367500 
E02004660,431000 
E02004661,240000 
E02004662,260000 
E02004663,270000 
E02004664,258000 
E02004665,286000 
E02003212,262000 
E02003214,166000 
E02003215,221000 
E02003216,230000 
E02003217,191750 
E02003218,205000 
E02003219,360000 
E02003220,235000 
E02003221,177000 
E02003222,232500 
E02003223,170250 
E02003224,239500 
E02003225,183750 
E02003226,170000 
E02003227,165000 
E02003228,232500 
E02003229,219500 
E02003230,178000 
E02003231,175000 
E02003232,225750 
E02003233,200000 
E02003234,196000 
E02003235,262500 
E02003236,280000 
E02006847,242000 
E02006848,220000 
E02006849,248000 
E02004201,342500 
E02004202,270000 
E02004203,290000 
E02004204,245000 
E02004205,254250 
E02004206,215000 
E02004207,278000 
E02004208,275750 
E02004209,240000 
E02004210,160000 
E02004211,347500 
E02004212,210000 
E02004213,264995 
E02004214,160000 
E02004215,207500 
E02004216,225200 
E02004217,220000 
E02004218,250000 
E02004219,290000 
E02004666,221000 
E02004667,210000 
E02004668,400000 
E02004669,429950 
E02004670,290000 
E02004671,286988 
E02004672,230000 
E02004673,342500 
E02004674,245000 
E02003154,182250 
E02003155,175000 
E02003156,220000 
E02003157,155000 
E02003158,168250 
E02003159,175000 
E02003161,135000 
E02003163,180000 
E02003164,225000 
E02003165,195000 
E02003166,192000 
E02003167,160000 
E02003168,216000 
E02003169,280000 
E02003170,240500 
E02003171,208000 
E02006840,200000 
E02004220,242500 
E02004221,281500 
E02004222,169975 
E02004223,183975 
E02004224,243000 
E02004225,194000 
E02004226,270500 
E02004227,228500 
E02004228,282000 
E02004229,230000 
E02004230,192500 
E02004231,280000 
E02004232,277500 
E02004233,230500 
E02004234,283975 
E02004235,239950 
E02006644,318500 
E02006645,340950 
E02006646,312000 
E02006647,487500 
E02006648,380000 
E02006649,230000 
E02006650,264950 
E02006651,407500 
E02006652,250000 
E02006653,261500 
E02006654,217250 
E02006634,387500 
E02006655,371250 
E02006656,234000 
E02006657,247000 
E02006658,234995 
E02006659,380000 
E02006660,293750 
E02006635,368995 
E02006678,199725 
E02006679,295000 
E02006680,196000 
E02006681,407500 
E02006636,345000 
E02006637,226250 
E02006638,246250 
E02006682,355000 
E02006639,316000 
E02006640,380000 
E02006683,271500 
E02006684,195000 
E02006685,226750 
E02006686,231250 
E02006641,350000 
E02006687,212250 
E02006688,194500 
E02006689,270000 
E02006642,290500 
E02006690,283750 
E02006691,220000 
E02006643,229950 
E02006692,222250 
E02006693,282498 
E02006694,211750 
E02006661,322500 
E02006662,255000 
E02006695,325000 
E02006663,265500 
E02006664,355000 
E02006665,310000 
E02006666,285000 
E02006667,282748 
E02006668,307000 
E02006669,334975 
E02006670,220000 
E02006671,267950 
E02006672,300000 
E02006673,299950 
E02006674,290000 
E02006675,368000 
E02006676,366500 
E02006677,397500 
W02000314,120000 
W02000315,104975 
W02000316,109500 
W02000317,110000 
W02000318,102500 
W02000319,87000 
W02000320,77500 
W02000321,79975 
W02000322,65000 
W02000218,75000 
W02000219,97000 
W02000220,80000 
W02000221,85000 
W02000222,138000 
W02000223,135500 
W02000224,139995 
W02000225,131000 
W02000226,163000 
W02000227,145000 
W02000228,178000 
W02000229,138000 
W02000230,200000 
W02000231,133500 
W02000232,169950 
W02000233,141000 
W02000234,200000 
W02000235,235000 
W02000236,213000 
W02000290,84998 
W02000291,73000 
W02000292,95500 
W02000293,95000 
W02000294,118975 
W02000295,144000 
W02000296,125000 
W02000297,125000 
W02000298,145000 
W02000299,129000 
W02000300,140500 
W02000301,157995 
W02000302,138000 
W02000303,126225 
W02000304,115250 
W02000305,137000 
W02000306,135000 
W02000307,113000 
W02000308,136000 
W02000309,158000 
W02000310,180000 
W02000311,158975 
W02000312,164250 
W02000313,175000 
W02000367,373998 
W02000368,221250 
W02000369,224995 
W02000370,280000 
W02000371,231000 
W02000372,327500 
W02000373,160500 
W02000374,325000 
W02000375,153000 
W02000376,241250 
W02000377,190000 
W02000378,295000 
W02000379,165500 
W02000380,299997 
W02000381,174950 
W02000382,165000 
W02000383,147000 
W02000384,350000 
W02000385,374000 
W02000386,290000 
W02000387,302500 
W02000388,202500 
W02000389,205000 
W02000390,265500 
W02000391,233750 
W02000392,272500 
W02000393,168500 
W02000394,220250 
W02000395,295000 
W02000396,210000 
W02000397,190725 
W02000398,177500 
W02000399,185000 
W02000400,268750 
W02000401,257225 
W02000402,165000 
W02000403,160000 
W02000404,166000 
W02000405,123000 
W02000406,225000 
W02000407,151000 
W02000408,169950 
W02000409,159000 
W02000410,175000 
W02000411,155475 
W02000412,181000 
W02000422,158000 
W02000423,167500 
W02000142,147500 
W02000143,177500 
W02000144,182000 
W02000145,182000 
W02000146,231000 
W02000147,182750 
W02000148,138000 
W02000149,152000 
W02000151,115000 
W02000152,145250 
W02000153,157650 
W02000154,129000 
W02000156,122500 
W02000157,138000 
W02000158,140000 
W02000159,114500 
W02000160,130000 
W02000161,107500 
W02000162,145000 
W02000163,122500 
W02000164,133500 
W02000165,115000 
W02000166,147995 
W02000167,86000 
W02000418,180000 
W02000116,180000 
W02000117,186500 
W02000118,165000 
W02000120,215000 
W02000122,237500 
W02000123,180000 
W02000124,188750 
W02000125,180000 
W02000421,192250 
W02000027,140000 
W02000028,192500 
W02000029,187000 
W02000030,179950 
W02000031,135000 
W02000032,210000 
W02000033,142000 
W02000034,172525 
W02000035,152000 
W02000036,165000 
W02000037,143500 
W02000038,185000 
W02000039,146500 
W02000040,202250 
W02000041,154250 
W02000042,141000 
W02000043,169000 
W02000044,140000 
W02000045,125000 
W02000047,100000 
W02000049,150000 
W02000050,146000 
W02000051,170000 
W02000052,128500 
W02000053,173500 
W02000054,245000 
W02000055,171250 
W02000056,167000 
W02000057,172000 
W02000419,139000 
W02000058,152500 
W02000059,157750 
W02000060,120000 
W02000061,141995 
W02000062,142000 
W02000063,222500 
W02000064,135000 
W02000065,145000 
W02000066,125750 
W02000067,195000 
W02000068,138750 
W02000069,215000 
W02000070,232500 
W02000071,180000 
W02000072,165800 
W02000073,166500 
W02000074,160000 
W02000075,222000 
W02000076,185000 
W02000077,161250 
W02000010,140000 
W02000011,205000 
W02000012,145000 
W02000013,156750 
W02000014,154500 
W02000015,185000 
W02000016,145250 
W02000017,129000 
W02000018,86000 
W02000019,158650 
W02000020,185000 
W02000021,160000 
W02000022,167500 
W02000023,287600 
W02000024,158500 
W02000025,141000 
W02000026,155000 
W02000001,155000 
W02000002,195000 
W02000003,105000 
W02000004,199998 
W02000005,215000 
W02000006,172500 
W02000007,156500 
W02000008,188000 
W02000009,150000 
W02000284,89000 
W02000285,122500 
W02000286,110500 
W02000287,108000 
W02000288,80500 
W02000289,120000 
W02000415,78748 
W02000336,245000 
W02000337,220000 
W02000338,236250 
W02000339,280000 
W02000340,348500 
W02000341,317000 
W02000342,340000 
W02000343,215500 
W02000344,278000 
W02000345,205000 
W02000346,267975 
W02000200,100000 
W02000201,105000 
W02000202,147150 
W02000203,105000 
W02000204,153123 
W02000205,142000 
W02000206,87000 
W02000207,158000 
W02000208,124500 
W02000209,62750 
W02000210,111500 
W02000211,85000 
W02000212,111000 
W02000213,145000 
W02000214,104000 
W02000215,104750 
W02000216,99950 
W02000217,128000 
W02000417,115000 
W02000347,220000 
W02000348,168000 
W02000349,123000 
W02000350,265000 
W02000351,159000 
W02000352,130000 
W02000353,144000 
W02000354,191000 
W02000355,227750 
W02000356,128750 
W02000357,150000 
W02000358,280000 
W02000359,117250 
W02000360,150000 
W02000361,165000 
W02000362,244995 
W02000363,160000 
W02000364,130000 
W02000365,159000 
W02000366,218000 
W02000126,181250 
W02000127,179500 
W02000128,259375 
W02000129,185000 
W02000130,129500 
W02000131,137500 
W02000132,196248 
W02000133,190000 
W02000134,167500 
W02000135,139750 
W02000136,205000 
W02000137,105000 
W02000138,125000 
W02000139,214000 
W02000140,151995 
W02000141,221000 
W02000097,190000 
W02000098,185500 
W02000099,143500 
W02000100,176000 
W02000101,189000 
W02000102,190000 
W02000103,228000 
W02000104,137500 
W02000105,114500 
W02000106,170000 
W02000107,205000 
W02000108,185000 
W02000109,150750 
W02000110,197250 
W02000111,232000 
W02000113,174000 
W02000114,262500 
W02000414,237500 
W02000416,125000 
W02000252,110000 
W02000253,93500 
W02000254,120000 
W02000255,136250 
W02000256,85000 
W02000257,124995 
W02000258,65000 
W02000259,61750 
W02000260,57500 
W02000261,79500 
W02000262,85000 
W02000263,90000 
W02000264,60000 
W02000265,75000 
W02000266,95000 
W02000267,72500 
W02000268,86000 
W02000269,85000 
W02000270,112475 
W02000271,90000 
W02000272,111500 
W02000273,107000 
W02000274,131750 
W02000275,129500 
W02000276,169950 
W02000277,163000 
W02000278,189500 
W02000279,135000 
W02000280,164500 
W02000281,181250 
W02000282,188725 
W02000168,145000 
W02000169,121750 
W02000170,130000 
W02000171,179000 
W02000172,145000 
W02000173,161400 
W02000174,144650 
W02000175,91750 
W02000176,130000 
W02000177,127500 
W02000178,90000 
W02000179,160000 
W02000180,103250 
W02000181,137995 
W02000182,98000 
W02000183,93000 
W02000184,136250 
W02000185,190000 
W02000186,86500 
W02000187,175000 
W02000188,128000 
W02000189,210250 
W02000190,197500 
W02000191,167500 
W02000192,135000 
W02000193,132500 
W02000194,285000 
W02000195,267500 
W02000196,232500 
W02000197,335000 
W02000198,285000 
W02000323,95000 
W02000324,131500 
W02000325,110000 
W02000326,120000 
W02000327,181000 
W02000328,145250 
W02000329,214995 
W02000330,148000 
W02000331,120000 
W02000332,147000 
W02000333,133000 
W02000334,171000 
W02000335,238995 
W02000237,343000 
W02000238,400000 
W02000239,370000 
W02000240,240000 
W02000241,261500 
W02000242,270500 
W02000243,152500 
W02000244,292500 
W02000245,157000 
W02000246,220000 
W02000247,232995 
W02000248,130000 
W02000249,160000 
W02000250,207498 
W02000251,185000 
W02000080,146000 
W02000081,157000 
W02000082,135500 
W02000083,139000 
W02000084,169500 
W02000085,167000 
W02000086,144000 
W02000087,117475 
W02000088,134498 
W02000089,114500 
W02000090,152500 
W02000091,154975 
W02000092,115000 
W02000093,191000 
W02000094,125950 
W02000095,220000 
W02000096,154250 
W02000420,230000 
